customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default
CUST00409,56,92917,568,Self-Employed,168770,60,0,127,8,57014,1
CUST00410,32,32542,626,Salaried,307805,60,3,180,17,69775,1
CUST00411,26,41349,605,Business,120382,60,3,256,26,39890,1
CUST00412,25,78582,686,Self-Employed,163792,36,0,111,29,40365,0
CUST00413,26,72457,557,Salaried,274456,36,3,279,11,5000,1
CUST00414,62,58508,526,Self-Employed,230460,24,3,327,23,15627,1
CUST00415,29,54933,623,Business,92997,36,3,59,6,69530,1
CUST00416,64,55657,686,Freelance,381447,48,0,193,18,72116,1
CUST00417,24,45323,652,Self-Employed,129748,12,0,300,8,36886,1
CUST00418,61,39893,775,Self-Employed,254996,24,1,171,2,65820,1
CUST00419,32,59609,656,Freelance,159493,48,1,307,21,55215,1
CUST00420,30,23961,846,Self-Employed,273851,36,0,76,3,42635,0
CUST00421,51,50994,658,Freelance,216030,60,0,41,19,65029,1
CUST00422,26,58498,622,Salaried,189443,48,1,25,24,76622,1
CUST00423,22,68718,733,Salaried,194546,48,2,363,6,18158,1
CUST00424,45,39662,732,Salaried,247263,36,1,61,12,31141,1
CUST00425,42,71781,675,Business,114988,60,0,20,16,56828,0
CUST00426,51,15000,691,Freelance,232110,60,0,17,21,53108,1
CUST00427,53,45520,654,Salaried,91528,60,0,336,22,63415,1
CUST00428,64,42337,627,Salaried,25291,24,1,349,25,62588,1
CUST00429,44,27386,647,Self-Employed,132297,36,1,117,12,49024,1
CUST00430,52,56316,658,Salaried,301886,48,0,183,24,51572,1
CUST00431,22,37946,688,Salaried,101839,24,1,353,24,28301,1
CUST00432,56,56637,588,Business,172269,12,1,334,4,34254,1
CUST00433,42,67300,531,Self-Employed,223812,48,2,256,13,29874,1
CUST00434,37,88119,695,Business,227962,60,1,264,7,21124,1
CUST00435,42,44689,722,Salaried,20000,48,1,257,11,36554,0
CUST00436,39,73365,720,Self-Employed,159798,48,1,304,12,52737,1
CUST00437,32,54123,564,Self-Employed,217355,36,0,142,6,50476,1
CUST00438,22,55657,598,Self-Employed,148861,36,1,14,17,35460,1
CUST00439,22,71384,734,Salaried,289228,48,1,192,4,34987,1
CUST00440,56,59186,690,Salaried,124579,48,2,80,21,34156,1
CUST00441,57,63483,640,Salaried,238823,36,3,136,18,26479,1
CUST00442,50,88496,749,Salaried,149560,24,2,182,20,98044,0
CUST00443,63,62115,825,Business,236725,48,0,124,26,58369,0
CUST00444,57,76001,665,Salaried,235595,60,1,198,24,68097,1
CUST00445,43,53509,667,Business,161193,60,0,143,20,40550,1
CUST00446,60,58799,599,Salaried,294146,36,0,114,9,13275,1
CUST00447,67,43941,718,Freelance,229231,60,2,258,29,28921,1
CUST00448,46,73786,617,Freelance,122910,60,1,179,16,31337,1
CUST00449,44,67612,670,Salaried,88943,12,2,360,13,50939,1
CUST00450,45,39495,597,Business,215917,36,2,97,16,5000,1
CUST00451,50,57713,792,Salaried,96999,60,3,252,1,13647,1
CUST00452,33,59526,723,Freelance,210095,60,1,27,23,28325,1
CUST00453,33,33395,637,Salaried,145868,24,0,138,20,66297,1
CUST00454,44,51467,606,Salaried,230383,48,0,78,9,22766,1
CUST00455,50,38876,610,Business,80454,36,2,171,19,23049,1
CUST00456,58,23428,555,Business,170065,24,3,199,21,58261,1
CUST00457,24,56911,493,Business,83247,24,3,91,19,16721,1
CUST00458,51,42523,696,Self-Employed,126959,24,1,279,13,27653,1
CUST00459,61,54989,767,Salaried,271699,24,1,167,18,18573,1
CUST00460,63,33957,789,Self-Employed,60745,24,2,69,13,5000,1
CUST00461,64,39248,850,Self-Employed,119115,48,0,221,16,29749,0
CUST00462,30,77916,650,Salaried,97343,36,1,338,28,35978,1
CUST00463,60,37040,729,Self-Employed,143182,60,1,309,3,31325,0
CUST00464,48,44828,794,Salaried,258731,48,1,207,13,77657,1
CUST00465,39,93656,658,Salaried,240267,36,1,92,22,64415,1
CUST00466,38,85052,709,Salaried,245350,60,1,223,4,61601,1
CUST00467,29,49672,653,Freelance,260904,48,0,169,25,60315,1
CUST00468,26,51604,756,Freelance,150414,48,1,293,13,42952,1
CUST00469,25,49258,701,Self-Employed,170340,60,1,212,2,54509,1
CUST00470,45,53020,501,Business,126823,60,1,179,2,30397,1
CUST00471,50,15921,738,Self-Employed,170524,36,0,240,29,74445,0
CUST00472,66,39536,621,Self-Employed,144883,48,1,199,11,11981,1
CUST00473,58,66868,674,Freelance,167754,36,1,112,15,43585,1
CUST00474,53,15000,517,Salaried,309722,48,0,261,15,65362,1
CUST00475,62,46027,719,Salaried,225800,12,0,209,6,18401,1
CUST00476,43,47031,627,Salaried,94434,36,2,178,25,70415,1
CUST00477,22,77065,492,Salaried,247027,24,1,181,7,69703,1
CUST00478,50,63153,741,Business,324117,24,1,174,26,66500,1
CUST00479,29,44172,708,Freelance,47901,48,1,45,4,14882,0
CUST00480,65,62773,782,Salaried,222816,60,2,34,7,54977,1
CUST00481,48,46880,745,Self-Employed,92977,24,2,186,9,49007,1
CUST00482,27,66056,600,Salaried,239720,12,2,217,22,66212,1
CUST00483,34,45095,623,Business,176003,48,1,263,1,27384,1
CUST00484,23,77076,693,Salaried,299152,12,2,310,19,65992,1
CUST00485,43,81714,716,Salaried,20000,24,1,75,4,55549,0
CUST00486,47,57455,655,Salaried,121018,12,1,117,27,45065,1
CUST00487,47,41294,687,Business,117583,48,1,197,17,56735,1
CUST00488,43,52405,799,Self-Employed,167022,24,1,11,2,62732,0
CUST00489,60,97891,673,Salaried,281739,12,3,159,10,41591,1
CUST00490,65,65967,730,Business,96466,60,0,235,7,49778,0
CUST00491,59,66467,616,Salaried,149145,12,2,83,6,34478,1
CUST00492,47,42726,724,Business,140769,48,1,208,15,39999,1
CUST00493,26,72294,626,Salaried,239003,60,0,70,27,34367,1
CUST00494,51,61237,611,Salaried,185841,60,1,192,16,74837,1
CUST00495,44,63800,692,Salaried,125161,24,3,98,23,44675,1
CUST00496,54,26158,693,Salaried,157128,48,0,92,7,73132,1
CUST00497,44,15594,592,Freelance,109530,24,0,18,27,55503,1
CUST00498,56,77701,721,Salaried,140557,12,0,1,19,59917,0
CUST00499,32,59635,728,Salaried,208023,12,2,86,5,51825,1
CUST00500,35,50790,530,Salaried,89587,60,0,118,10,5000,1
CUST00501,57,70579,708,Salaried,191230,12,3,289,5,62895,1
CUST00502,55,45366,736,Salaried,272191,36,3,151,17,52167,1
CUST00503,60,50166,684,Salaried,154060,36,1,12,24,31426,1
CUST00504,61,50618,766,Salaried,80960,12,0,338,4,57017,0
CUST00505,38,35846,719,Salaried,149857,12,1,266,29,58228,1
CUST00506,26,59526,721,Self-Employed,133781,60,1,2,13,26690,1
CUST00507,45,54138,673,Salaried,158288,36,1,364,24,26016,1
CUST00508,22,63853,731,Salaried,123407,36,2,42,1,51835,1
CUST00509,40,44059,705,Salaried,158419,60,0,253,1,46986,1
CUST00510,31,68763,729,Salaried,201353,24,1,29,27,79544,1
CUST00511,28,48643,564,Salaried,220223,36,0,303,13,57722,1
CUST00512,39,63150,582,Business,139066,36,1,327,11,53324,1
CUST00513,24,44988,675,Business,20000,12,1,208,11,81749,0
CUST00514,36,51814,664,Salaried,297980,12,2,141,20,39429,1
CUST00515,24,31694,659,Salaried,217758,60,2,133,19,56405,1
CUST00516,53,49595,618,Self-Employed,114932,24,1,331,22,17312,1
CUST00517,30,73996,609,Self-Employed,220727,24,1,90,28,74579,1
CUST00518,35,50688,612,Salaried,307819,12,1,117,7,54055,1
CUST00519,50,86982,580,Business,63451,24,1,349,19,34139,1
CUST00520,63,56148,820,Salaried,371085,48,0,125,11,93933,0
CUST00521,48,47277,623,Salaried,193914,24,0,347,8,27944,1
CUST00522,61,86024,623,Business,157211,36,2,30,13,67994,1
CUST00523,40,64143,594,Salaried,37897,24,3,252,15,40904,1
CUST00524,42,61126,675,Salaried,192155,36,2,52,25,8694,1
CUST00525,45,94519,664,Salaried,214307,24,1,124,10,61671,1
CUST00526,50,31051,798,Self-Employed,291957,24,0,250,22,50470,1
CUST00527,50,48798,632,Salaried,65971,48,2,43,3,6973,1
CUST00528,37,57194,669,Salaried,160537,48,0,115,14,45585,1
CUST00529,67,82289,706,Salaried,214459,12,3,145,16,42414,1
CUST00530,55,55194,694,Salaried,237645,48,1,112,8,48169,1
CUST00531,22,68770,738,Salaried,239744,48,0,347,2,59152,1
CUST00532,23,39190,761,Self-Employed,236871,48,1,360,24,64444,1
CUST00533,46,80217,642,Self-Employed,213471,12,2,35,13,36486,1
CUST00534,61,56128,639,Freelance,189699,60,3,92,14,35637,1
CUST00535,58,39240,626,Salaried,124181,48,0,37,13,35477,1
CUST00536,64,36145,776,Salaried,275539,24,1,30,29,68845,1
CUST00537,44,49786,653,Self-Employed,250842,48,1,135,28,73477,1
CUST00538,65,24778,666,Self-Employed,132754,48,1,328,29,24335,1
CUST00539,23,52439,758,Salaried,257416,12,0,138,10,25792,1
CUST00540,42,30113,734,Business,266734,60,1,156,4,31198,1
CUST00541,30,24556,619,Business,248651,24,1,342,3,47091,1
CUST00542,45,55605,842,Salaried,225564,48,2,149,20,70363,1
CUST00543,49,23328,584,Freelance,222221,48,1,342,5,37316,1
CUST00544,57,53259,717,Business,161235,24,0,328,7,50826,1
CUST00545,36,38161,614,Salaried,156614,48,0,261,5,61845,1
CUST00546,44,57953,613,Freelance,146797,24,0,80,10,56960,1
CUST00547,47,78708,596,Salaried,130799,12,2,93,3,31494,1
CUST00548,47,60552,772,Salaried,20000,24,3,290,13,60279,0
CUST00549,52,83371,678,Self-Employed,151031,12,2,164,7,63484,1
CUST00550,64,52117,668,Salaried,205190,12,1,268,4,55802,1
CUST00551,34,31491,704,Salaried,98344,60,0,32,12,27136,0
CUST00552,67,46512,634,Self-Employed,138892,36,1,76,19,47741,1
CUST00553,45,45800,634,Self-Employed,101240,48,1,259,7,30089,1
CUST00554,60,60362,748,Self-Employed,198824,48,1,111,16,47238,1
CUST00555,46,54711,733,Business,188893,48,1,103,18,86222,1
CUST00556,44,37048,664,Self-Employed,132265,48,0,97,25,30950,1
CUST00557,49,45921,762,Salaried,197548,60,2,197,21,61879,1
CUST00558,24,49962,569,Business,228858,24,1,195,19,64913,1
CUST00559,40,57143,826,Salaried,303195,12,0,291,19,35905,0
CUST00560,65,65748,724,Self-Employed,203233,60,2,200,27,82000,1
CUST00561,59,55028,682,Self-Employed,203821,60,1,200,25,25220,1
CUST00562,39,31556,664,Freelance,61715,12,1,334,29,19209,1
CUST00563,39,45932,671,Salaried,209412,60,2,9,25,45993,1
CUST00564,26,72863,740,Self-Employed,268754,36,1,202,5,27344,1
CUST00565,47,58166,592,Self-Employed,205864,60,2,127,1,38562,1
CUST00566,51,27180,618,Salaried,353433,48,0,244,18,42989,1
CUST00567,33,45488,665,Business,150893,60,0,267,28,49496,1
CUST00568,59,39608,539,Salaried,222017,24,0,26,1,46352,1
CUST00569,53,71238,600,Freelance,173424,36,0,82,29,33157,1
CUST00570,25,61491,611,Freelance,120232,48,0,322,12,74973,1
CUST00571,52,62005,642,Salaried,280537,48,2,19,15,52760,1
CUST00572,35,54878,661,Salaried,186424,36,0,58,18,26927,1
CUST00573,27,76461,603,Salaried,211118,60,3,362,9,20784,1
CUST00574,61,69121,494,Self-Employed,237337,24,2,206,3,74043,1
CUST00575,22,77498,706,Salaried,235995,24,0,241,24,97069,0
CUST00576,64,38812,806,Salaried,117742,60,1,85,9,59183,0
CUST00577,66,31357,593,Self-Employed,222277,24,1,20,15,7504,1
CUST00578,37,48160,751,Salaried,232232,36,0,231,23,49993,0
CUST00579,58,52258,701,Freelance,160906,36,2,43,28,97433,1
CUST00580,66,43993,739,Business,281385,48,2,98,28,12269,1
CUST00581,35,59484,702,Salaried,245899,12,0,344,14,76688,1
CUST00582,54,34324,764,Business,313168,12,0,167,27,67397,1
CUST00583,54,57935,717,Self-Employed,124607,60,1,338,4,61211,0
CUST00584,33,60658,593,Freelance,170803,12,3,233,25,18194,1
CUST00585,65,74057,587,Salaried,154043,24,3,245,28,49821,1
CUST00586,23,58684,650,Self-Employed,239857,48,1,350,25,10531,1
CUST00587,54,45806,593,Salaried,182285,36,2,212,2,77481,1
CUST00588,61,49446,766,Freelance,261837,24,1,313,5,27907,1
CUST00589,28,94465,601,Self-Employed,133397,48,2,166,10,77196,1
CUST00590,25,84120,789,Salaried,118060,60,1,183,9,76595,0
CUST00591,60,56542,749,Salaried,239477,24,0,145,5,38522,0
CUST00592,52,35731,658,Business,138400,60,1,349,29,25227,1
CUST00593,26,54420,834,Salaried,232197,60,0,234,23,5000,0
CUST00594,49,76539,808,Self-Employed,86993,24,0,113,12,21204,0
CUST00595,62,37697,786,Salaried,279860,24,0,55,16,49774,0
CUST00596,52,45369,706,Salaried,77744,24,0,243,15,52986,0
CUST00597,48,61265,749,Business,176174,60,0,58,24,34833,0
CUST00598,63,49833,737,Salaried,141290,48,0,206,23,19748,0
CUST00599,48,40366,728,Salaried,304670,24,2,83,26,84917,1
CUST00600,49,45211,531,Business,207776,24,0,265,14,5000,1
CUST00601,47,54394,684,Salaried,311448,36,0,279,13,30229,1
CUST00602,24,65879,681,Business,115481,36,2,6,4,28165,1
CUST00603,43,46548,728,Salaried,121086,48,2,87,16,5000,1
CUST00604,66,55725,531,Business,143337,12,1,161,23,20274,1
CUST00605,42,40787,676,Freelance,228913,60,1,259,11,57625,1
CUST00606,32,46550,649,Self-Employed,94407,60,1,166,17,78022,1
CUST00607,55,32942,800,Salaried,377115,36,0,199,2,113462,1
CUST00608,59,53643,624,Salaried,221662,60,1,344,29,25823,1
CUST00609,66,79517,630,Self-Employed,98893,48,0,101,15,31592,0
CUST00610,40,50580,691,Business,238384,36,0,281,4,67060,1
CUST00611,67,48069,705,Freelance,100497,12,0,148,1,67517,0
CUST00612,39,97065,563,Salaried,157110,24,0,145,23,10651,1
CUST00613,39,62362,491,Self-Employed,188902,60,0,192,21,5720,1
CUST00614,56,79554,741,Self-Employed,248705,24,2,116,15,38265,1
CUST00615,30,15000,501,Salaried,137698,24,0,112,6,39514,1
CUST00616,35,56015,795,Business,250106,48,1,271,27,77744,0
CUST00617,27,63951,752,Freelance,192102,60,0,26,21,27213,0
CUST00618,44,65749,687,Salaried,131256,12,0,23,21,22801,1
CUST00619,62,29285,731,Self-Employed,250370,60,1,303,1,15610,1
CUST00620,40,46531,647,Business,62831,60,1,275,5,27784,1
CUST00621,23,56230,679,Self-Employed,203648,12,0,115,10,60826,1
CUST00622,67,34091,691,Business,152147,36,0,127,12,52769,0
CUST00623,54,36969,771,Salaried,215820,60,0,263,19,39769,0
CUST00624,29,71911,658,Salaried,156322,48,0,116,22,40079,1
CUST00625,26,54101,744,Self-Employed,295916,48,0,234,17,44722,1
CUST00626,51,57230,757,Freelance,214209,12,1,122,27,37208,1
CUST00627,34,91364,701,Salaried,233150,12,1,203,15,60027,1
CUST00628,58,80212,738,Self-Employed,101463,36,2,143,28,9726,1
CUST00629,22,64982,823,Salaried,116849,60,0,161,11,37869,0
CUST00630,59,63756,635,Self-Employed,131359,36,1,78,20,67215,1
CUST00631,24,68885,736,Salaried,169598,12,1,16,6,63952,0
CUST00632,43,15000,804,Salaried,400445,48,1,111,21,52412,1
CUST00633,44,65438,493,Salaried,53342,48,0,36,21,69432,1
CUST00634,31,75900,659,Salaried,409828,12,0,174,27,18522,1
CUST00635,52,38967,655,Self-Employed,237147,60,0,357,5,54226,1
CUST00636,44,50391,670,Self-Employed,93487,12,0,249,27,44948,1
CUST00637,45,75628,713,Salaried,228152,12,2,163,11,43347,1
CUST00638,65,42385,636,Freelance,73461,60,0,57,2,31636,1
CUST00639,32,53099,591,Business,26713,12,1,308,1,69305,1
CUST00640,30,71532,635,Salaried,137641,60,2,343,24,51836,1
CUST00641,33,65554,643,Salaried,386241,60,0,354,14,22357,1
CUST00642,61,72029,690,Self-Employed,108215,48,1,252,24,63357,0
CUST00643,25,37497,742,Salaried,184018,48,2,22,21,58820,1
CUST00644,29,38511,713,Salaried,206635,12,0,155,12,54933,1
CUST00645,38,50368,576,Business,356416,36,1,182,6,19960,1
CUST00646,28,59349,736,Salaried,271919,60,1,57,9,48460,1
CUST00647,29,25580,694,Salaried,185175,36,1,14,29,21982,1
CUST00648,35,62092,754,Salaried,182091,36,0,177,6,42699,0
CUST00649,38,65633,789,Salaried,158715,24,1,156,27,66640,0
CUST00650,24,42655,755,Salaried,108560,60,1,234,24,33469,1
CUST00651,61,61843,710,Salaried,157685,36,2,58,18,52650,1
CUST00652,26,67716,538,Self-Employed,148697,36,1,291,9,35105,1
CUST00653,24,68085,732,Self-Employed,241059,24,0,103,10,29447,1
CUST00654,51,64261,600,Salaried,273541,24,0,254,5,34826,1
CUST00655,59,69616,611,Freelance,170492,60,1,280,21,26055,1
CUST00656,35,44545,717,Salaried,20000,12,2,55,25,43128,1
CUST00657,46,20981,632,Salaried,20000,24,1,124,10,32485,1
CUST00658,22,27561,734,Business,120604,12,0,288,23,29021,0
CUST00659,43,42026,657,Self-Employed,313103,24,0,149,7,43437,1
CUST00660,57,83017,618,Self-Employed,207649,12,0,25,10,10869,1
CUST00661,65,44863,617,Business,20000,60,2,151,15,78307,1
CUST00662,48,56473,620,Salaried,196498,48,2,294,4,82160,1
CUST00663,51,81490,601,Self-Employed,125490,60,0,263,21,42927,1
CUST00664,37,44929,553,Salaried,331373,24,0,88,29,69122,1
CUST00665,26,66897,725,Freelance,154376,12,0,262,25,5000,0
CUST00666,43,49449,633,Salaried,393632,60,0,318,13,32447,1
CUST00667,49,58884,668,Self-Employed,270879,12,1,319,15,30395,1
CUST00668,66,41204,628,Business,239916,24,0,232,27,29840,1
CUST00669,32,73701,784,Salaried,180858,48,2,188,25,31679,1
CUST00670,49,57203,616,Business,141492,48,1,89,28,27348,1
CUST00671,22,56731,561,Self-Employed,149190,60,0,199,9,45429,1
CUST00672,43,92609,619,Salaried,135971,24,1,232,12,27004,1
CUST00673,47,66287,553,Freelance,191143,24,1,308,17,50727,1
CUST00674,67,17782,840,Self-Employed,222677,60,0,212,24,68724,0
CUST00675,25,48288,609,Salaried,178829,48,1,168,9,63265,1
CUST00676,27,45119,631,Salaried,179329,48,0,263,7,27739,1
CUST00677,22,51171,810,Freelance,188398,12,1,64,10,53732,0
CUST00678,67,56776,659,Salaried,147506,36,1,174,22,68792,1
CUST00679,39,59504,725,Business,391300,60,1,120,18,39742,1
CUST00680,32,36120,771,Self-Employed,202647,24,1,218,8,17553,1
CUST00681,61,66423,762,Business,114414,12,2,120,18,70352,1
CUST00682,45,96630,601,Business,233839,48,0,144,15,11253,1
CUST00683,61,84529,696,Self-Employed,144356,60,1,329,13,68090,0
CUST00684,24,67854,722,Salaried,263589,12,0,84,4,56365,1
CUST00685,41,21359,526,Salaried,236399,24,1,135,22,55609,1
CUST00686,44,47402,670,Business,253346,12,1,163,27,43150,1
CUST00687,34,52588,795,Business,261733,48,0,138,12,41762,0
CUST00688,46,82512,551,Business,219815,24,0,136,15,31476,1
CUST00689,24,52076,671,Self-Employed,173313,48,0,119,11,53471,1
CUST00690,29,74779,653,Salaried,150760,36,0,102,24,33332,0
CUST00691,50,55390,746,Salaried,162957,48,3,26,6,49199,1
CUST00692,59,22510,603,Salaried,136876,60,2,150,24,43087,1
CUST00693,29,64101,683,Freelance,171085,36,0,256,4,46573,1
CUST00694,63,54386,643,Salaried,184381,60,1,296,7,67611,1
CUST00695,57,19662,799,Self-Employed,171491,48,1,306,3,53621,1
CUST00696,54,61421,673,Self-Employed,168164,12,0,24,26,40553,1
CUST00697,47,70929,666,Salaried,173504,60,1,179,13,83942,1
CUST00698,63,76772,777,Salaried,257373,24,0,204,27,44424,0
CUST00699,42,53085,850,Freelance,20000,36,0,27,20,27627,0
CUST00700,27,89654,594,Salaried,171479,60,1,149,9,67602,1
CUST00701,57,31756,652,Self-Employed,40310,48,2,87,3,25754,1
CUST00702,37,50720,735,Business,140468,60,1,240,8,59525,1
CUST00703,62,43117,640,Salaried,212693,48,2,150,27,77214,1
CUST00704,26,42280,675,Salaried,150379,24,1,198,17,43277,1
CUST00705,49,43796,608,Self-Employed,73418,36,0,212,20,42391,1
CUST00706,30,34368,719,Self-Employed,20000,60,0,180,7,54062,0
CUST00707,23,49054,649,Self-Employed,85092,48,2,124,22,27382,1
CUST00708,42,61248,691,Salaried,246035,12,0,107,16,53028,1
CUST00709,24,68578,750,Business,267170,36,0,252,8,41953,1
CUST00710,65,20150,590,Salaried,223617,12,2,226,3,25501,1
CUST00711,35,42688,713,Salaried,181900,12,3,197,4,29819,1
CUST00712,30,46994,548,Freelance,186304,60,0,176,23,68425,1
CUST00713,43,27981,621,Salaried,133275,12,0,67,14,23629,1
CUST00714,33,59446,652,Salaried,161505,60,2,143,25,28441,1
CUST00715,22,51492,769,Business,336984,48,2,316,23,44479,1
CUST00716,32,52848,626,Freelance,341799,12,0,114,24,5000,1
CUST00717,63,71630,668,Business,298001,24,0,87,2,47228,1
CUST00718,55,34341,707,Business,113903,36,2,215,25,62099,1
CUST00719,49,15000,727,Salaried,253568,48,1,293,15,35403,1
CUST00720,53,24325,641,Freelance,178679,12,1,161,23,41905,1
CUST00721,33,57188,606,Salaried,126928,24,1,76,22,64032,1
CUST00722,53,80340,678,Business,109142,24,2,258,18,37266,1
CUST00723,58,34699,736,Freelance,326121,24,1,124,20,24242,1
CUST00724,55,75450,616,Self-Employed,169218,48,0,80,13,52754,1
CUST00725,31,31383,612,Salaried,138848,60,2,205,18,35241,1
CUST00726,51,33724,583,Salaried,184649,12,1,8,19,77378,1
CUST00727,36,45043,615,Salaried,189889,12,0,31,1,55956,1
CUST00728,24,49369,674,Self-Employed,126626,60,0,309,5,41598,1
CUST00729,31,33271,534,Salaried,221042,60,0,92,7,50623,1
CUST00730,33,35054,640,Salaried,83119,12,2,75,14,52830,1
CUST00731,23,33972,621,Self-Employed,183835,60,3,198,18,64277,1
CUST00732,56,64685,794,Salaried,96766,36,1,135,16,5000,0
CUST00733,39,76448,661,Self-Employed,214315,48,0,121,1,65779,1
CUST00734,27,54942,779,Freelance,224543,60,0,92,7,45224,0
CUST00735,60,47521,678,Salaried,103222,60,1,223,9,35024,1
CUST00736,53,41086,660,Self-Employed,209644,36,3,168,6,56589,1
CUST00737,36,46355,741,Salaried,117317,48,0,199,10,58898,0
CUST00738,39,60461,719,Self-Employed,149293,12,0,185,18,43897,0
CUST00739,44,57134,631,Salaried,269216,24,2,127,19,57450,1
CUST00740,38,61575,701,Self-Employed,125322,36,0,219,12,34776,0
CUST00741,27,68022,731,Business,185631,60,0,61,29,19515,1
CUST00742,61,45339,733,Salaried,222006,36,0,174,11,49842,1
CUST00743,42,55573,669,Freelance,259289,48,2,38,15,5000,1
CUST00744,24,86476,746,Freelance,83683,60,0,101,26,62397,0
CUST00745,44,29754,838,Self-Employed,187746,36,0,127,24,29465,0
CUST00746,26,33305,677,Freelance,106265,12,0,271,2,50720,0
CUST00747,55,38277,651,Salaried,223866,24,0,18,14,61933,1
CUST00748,61,85366,660,Business,257115,60,2,295,2,62627,1
CUST00749,54,44853,700,Business,158793,36,0,265,6,24129,1
CUST00750,46,56275,575,Freelance,310322,36,1,43,14,60890,1
CUST00751,32,73530,774,Salaried,148643,24,0,11,3,44601,0
CUST00752,38,41348,660,Salaried,45739,60,2,275,17,50738,1
CUST00753,63,69892,647,Self-Employed,249065,36,0,26,26,40620,1
CUST00754,54,65918,830,Business,315654,60,2,59,1,58258,1
CUST00755,65,47574,671,Salaried,222638,60,2,167,29,58521,1
CUST00756,41,65177,667,Self-Employed,206790,48,0,268,29,81989,1
