customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default,R,F,M,RFM_Score,segment,risk_score,risk_tier,estimated_clv
CUST00221,31,90012,850,Business,250075,48,0,331,8,74696,0,1,1,4,6,At Risk,82.8,Critical Risk,593503.0
CUST00222,56,49874,618,Self-Employed,97344,48,0,160,4,5000,1,3,1,1,5,Lost,69.1,High Risk,37150.0
CUST00223,65,41165,729,Self-Employed,244207,12,2,170,7,58129,1,3,1,3,7,At Risk,100.0,Critical Risk,719223.0
CUST00224,27,69048,757,Salaried,147352,24,3,254,13,53778,1,2,2,3,7,At Risk,100.0,Critical Risk,878405.0
CUST00225,43,33842,732,Salaried,255902,24,1,265,17,13206,1,2,3,1,6,At Risk,100.0,Critical Risk,271785.0
CUST00226,38,35313,646,Salaried,248983,48,1,217,11,55672,1,2,2,3,7,At Risk,100.0,Critical Risk,881748.0
CUST00227,63,52981,772,Salaried,299824,12,0,49,14,35565,1,4,2,2,8,Loyal,100.0,Critical Risk,2125581.0
CUST00228,33,73107,680,Salaried,117414,12,0,40,2,47647,0,4,1,3,8,Loyal,47.8,Medium Risk,454671.0
CUST00229,64,55825,695,Salaried,235694,12,1,242,9,37446,1,2,2,2,6,At Risk,100.0,Critical Risk,441688.0
CUST00230,54,91672,666,Salaried,164950,12,1,81,8,25029,1,4,1,1,6,At Risk,66.0,High Risk,621997.0
CUST00231,62,50888,676,Self-Employed,129247,48,0,84,18,74545,1,4,3,4,11,Champions,70.4,High Risk,4064404.0
CUST00232,58,35535,763,Self-Employed,70551,36,2,313,6,22329,1,1,1,1,3,Lost,91.8,Critical Risk,139916.0
CUST00233,27,39733,713,Business,189323,24,1,192,15,66322,1,2,2,4,8,Loyal,100.0,Critical Risk,1589116.0
CUST00234,50,45874,825,Self-Employed,245977,48,1,155,29,37177,0,3,4,2,9,Loyal,100.0,Critical Risk,2054927.0
CUST00235,65,52336,614,Self-Employed,302505,60,2,58,7,47407,1,4,1,3,8,Loyal,100.0,Critical Risk,1281745.0
CUST00236,51,53094,728,Salaried,56640,12,2,162,2,52143,0,3,1,3,7,At Risk,63.5,High Risk,191760.0
CUST00237,64,67463,731,Salaried,104932,48,1,254,6,65644,1,2,1,4,7,At Risk,70.6,High Risk,494872.0
CUST00238,53,49915,673,Business,235497,12,2,101,22,89351,1,3,3,4,10,Champions,100.0,Critical Risk,5218098.0
CUST00239,29,19866,675,Salaried,111687,60,0,43,22,35668,1,4,3,2,9,Loyal,100.0,Critical Risk,3602692.0
CUST00240,50,68726,584,Business,216260,36,1,155,2,5000,1,3,1,1,5,Lost,100.0,Critical Risk,19060.0
CUST00241,36,37893,628,Self-Employed,240339,36,1,339,13,52986,1,1,2,3,6,At Risk,100.0,Critical Risk,669557.0
CUST00242,35,37939,721,Salaried,213167,24,0,60,29,50380,1,4,4,3,11,Champions,100.0,Critical Risk,5526138.0
CUST00243,41,72649,709,Business,176074,12,0,7,21,76825,1,4,3,4,11,Champions,59.3,High Risk,13537095.0
CUST00244,63,39733,658,Salaried,185937,24,0,341,6,64757,1,1,1,4,6,At Risk,100.0,Critical Risk,375676.0
CUST00245,35,67041,638,Business,207282,12,0,185,13,31482,1,2,2,2,6,At Risk,92.5,Critical Risk,674411.0
CUST00246,46,62983,811,Freelance,174701,12,1,21,26,87595,0,4,4,4,12,Champions,70.0,High Risk,14456983.0
CUST00247,25,48810,654,Salaried,190697,48,2,194,18,64079,1,2,3,4,9,Loyal,100.0,Critical Risk,1826460.0
CUST00248,29,62743,655,Salaried,56058,12,0,187,24,13538,1,2,4,1,7,At Risk,47.4,Medium Risk,530617.0
CUST00249,64,80285,850,Business,233327,36,1,354,3,81178,0,1,1,4,6,At Risk,97.2,Critical Risk,227631.0
CUST00250,54,45679,741,Self-Employed,98054,12,1,314,3,47424,0,1,1,3,5,Lost,86.7,Critical Risk,148158.0
CUST00251,55,70919,617,Salaried,122273,48,2,123,23,13584,1,3,4,1,8,Loyal,81.5,Critical Risk,714970.0
CUST00252,33,48312,709,Salaried,157841,24,1,42,7,52051,1,4,1,3,8,Loyal,89.0,Critical Risk,1694144.0
CUST00253,49,48687,617,Business,143312,36,0,188,25,39346,1,2,4,2,8,Loyal,91.3,Critical Risk,1599253.0
CUST00254,26,66955,696,Business,145420,60,0,191,1,30901,1,2,1,1,4,Lost,70.3,High Risk,49577.0
CUST00255,60,55878,615,Salaried,153395,36,2,76,26,47750,1,4,4,3,11,Champions,98.2,Critical Risk,4027978.0
CUST00256,53,55919,496,Self-Employed,237849,48,1,248,21,32384,1,2,3,2,7,At Risk,100.0,Critical Risk,872490.0
CUST00257,52,33200,768,Business,114641,48,2,141,4,65232,1,3,1,4,8,Loyal,100.0,Critical Risk,536556.0
CUST00258,36,79066,807,Salaried,230839,24,3,264,5,56928,1,2,1,3,6,At Risk,100.0,Critical Risk,345736.0
CUST00259,66,64554,657,Salaried,237130,60,0,77,10,11711,1,4,2,1,7,At Risk,93.8,Critical Risk,376609.0
CUST00260,65,82106,708,Salaried,116840,36,0,306,24,30361,0,1,4,1,6,At Risk,63.9,High Risk,776532.0
CUST00261,34,67004,692,Salaried,131168,36,1,275,20,50326,1,1,3,3,7,At Risk,83.2,Critical Risk,1179389.0
CUST00262,38,70776,807,Salaried,250401,60,0,356,2,32373,0,1,1,2,4,Lost,100.0,Critical Risk,60210.0
CUST00263,48,54760,700,Salaried,298463,48,2,347,20,58995,1,1,3,4,8,Loyal,100.0,Critical Risk,1122982.0
CUST00264,54,81072,697,Self-Employed,266745,12,0,19,9,30092,1,4,2,1,7,At Risk,78.5,Critical Risk,1781121.0
CUST00265,65,28332,720,Salaried,97042,48,0,170,12,35311,0,3,2,2,7,At Risk,91.9,Critical Risk,748969.0
CUST00266,55,64092,698,Salaried,165762,12,1,238,29,35980,1,2,4,2,8,Loyal,92.3,Critical Risk,1387426.0
CUST00267,30,43535,578,Salaried,146941,24,2,54,29,16679,1,4,4,1,9,Loyal,100.0,Critical Risk,1950798.0
CUST00268,52,43552,681,Business,159904,60,0,157,9,42020,1,3,2,2,7,At Risk,98.6,Critical Risk,713363.0
CUST00269,55,78238,683,Salaried,93640,36,1,124,22,38047,1,3,3,2,8,Loyal,56.3,High Risk,1903535.0
CUST00270,37,41983,564,Self-Employed,251019,48,1,56,17,42091,1,4,3,2,9,Loyal,100.0,Critical Risk,2823510.0
CUST00271,44,43888,675,Salaried,134647,12,1,217,8,13444,1,2,1,1,4,Lost,100.0,Critical Risk,154858.0
CUST00272,56,50172,690,Business,235440,36,1,139,13,13499,1,3,2,1,6,At Risk,100.0,Critical Risk,364973.0
CUST00273,34,45504,669,Freelance,175272,24,0,129,2,28229,1,3,1,1,5,Lost,100.0,Critical Risk,124515.0
CUST00274,26,31982,693,Self-Employed,45687,24,0,175,18,59529,0,3,3,4,10,Champions,54.4,High Risk,1849199.0
CUST00275,66,44688,687,Salaried,169740,60,0,238,20,60145,0,2,3,4,9,Loyal,100.0,Critical Risk,1599485.0
CUST00276,42,30083,740,Salaried,110652,60,3,322,17,15504,1,1,3,1,5,Lost,100.0,Critical Risk,268347.0
CUST00277,65,41696,616,Business,136454,36,0,39,28,41522,1,4,4,2,10,Champions,85.7,Critical Risk,5620594.0
CUST00278,40,56028,663,Freelance,305034,12,1,44,2,67042,1,4,1,4,9,Loyal,100.0,Critical Risk,607959.0
CUST00279,43,40301,821,Business,130881,24,0,263,12,58617,0,2,2,4,8,Loyal,88.7,Critical Risk,857237.0
CUST00280,44,51797,812,Business,81040,48,2,152,1,41984,0,3,1,2,6,At Risk,66.5,High Risk,81295.0
CUST00281,40,69480,613,Salaried,181199,48,1,260,26,56583,1,2,4,3,9,Loyal,100.0,Critical Risk,1811038.0
CUST00282,27,56078,759,Salaried,89977,36,0,42,28,54925,0,4,4,3,11,Champions,42.2,Medium Risk,7150745.0
CUST00283,61,30714,764,Salaried,363909,12,0,315,14,26447,1,1,2,1,4,Lost,100.0,Critical Risk,384478.0
CUST00284,27,66963,678,Business,184914,36,2,75,6,56508,1,4,1,3,8,Loyal,93.9,Critical Risk,1109888.0
CUST00285,27,72088,504,Salaried,156396,12,0,24,20,49453,1,4,3,3,10,Champions,70.5,High Risk,5967056.0
CUST00286,28,63901,700,Self-Employed,342531,36,0,235,14,28861,1,2,2,1,5,Lost,100.0,Critical Risk,543203.0
CUST00287,53,32829,708,Freelance,250624,12,0,106,9,67914,1,3,2,4,9,Loyal,100.0,Critical Risk,1565596.0
CUST00288,51,78968,683,Self-Employed,191814,12,3,82,25,55913,1,4,4,3,11,Champions,97.5,Critical Risk,4305537.0
CUST00289,38,34886,756,Self-Employed,358548,60,1,154,1,53504,1,3,1,3,7,At Risk,100.0,Critical Risk,102514.0
CUST00290,64,62282,695,Salaried,148503,12,0,150,19,35574,1,3,3,2,8,Loyal,71.3,High Risk,1322819.0
CUST00291,26,30577,761,Self-Employed,91007,12,1,100,3,36938,0,3,1,2,6,At Risk,84.2,Critical Risk,296316.0
CUST00292,60,66152,652,Salaried,74946,48,0,67,16,55184,0,4,3,3,10,Champions,42.6,Medium Risk,3113764.0
CUST00293,35,69739,793,Self-Employed,245423,36,0,304,8,57156,0,1,1,3,5,Lost,99.5,Critical Risk,490148.0
CUST00294,24,77830,593,Self-Employed,249320,60,1,26,5,5000,1,4,1,1,6,At Risk,94.9,Critical Risk,146000.0
CUST00295,34,48137,676,Self-Employed,246940,24,0,114,14,19081,1,3,2,1,6,At Risk,100.0,Critical Risk,647867.0
CUST00296,46,48608,646,Self-Employed,318510,60,1,165,16,41426,1,3,3,2,8,Loyal,100.0,Critical Risk,1200634.0
CUST00297,49,41579,658,Business,131201,60,1,310,28,7082,1,1,4,1,6,At Risk,100.0,Critical Risk,208883.0
CUST00298,38,56352,683,Salaried,56895,60,0,130,27,11247,0,3,4,1,8,Loyal,43.0,Medium Risk,665701.0
CUST00299,27,52607,709,Salaried,113242,12,0,215,2,67172,0,2,1,4,7,At Risk,71.0,High Risk,194972.0
CUST00300,62,57698,731,Salaried,166531,12,1,194,8,58448,1,2,1,4,7,At Risk,92.3,Critical Risk,740426.0
CUST00301,51,33770,725,Salaried,259619,36,2,232,28,5000,1,2,4,1,7,At Risk,100.0,Critical Risk,190317.0
CUST00302,31,61944,652,Self-Employed,195080,24,1,153,6,17924,1,3,1,1,5,Lost,100.0,Critical Risk,207143.0
CUST00303,66,60376,630,Salaried,234648,12,2,289,14,86344,1,1,2,4,7,At Risk,100.0,Critical Risk,1355508.0
CUST00304,61,18522,713,Business,212288,48,1,255,20,47798,1,2,3,3,8,Loyal,100.0,Critical Risk,1197000.0
CUST00305,36,65774,682,Salaried,214715,12,0,99,12,59883,1,3,2,4,9,Loyal,85.6,Critical Risk,1935701.0
CUST00306,28,59045,691,Freelance,93460,12,0,45,1,20113,0,4,1,1,6,At Risk,46.9,Medium Risk,90077.0
CUST00307,24,70819,549,Salaried,215492,24,0,43,17,26998,1,4,3,1,8,Loyal,86.3,Critical Risk,2107202.0
CUST00308,59,79902,697,Salaried,198330,60,1,174,15,26989,1,3,2,1,6,At Risk,85.1,Critical Risk,701970.0
CUST00309,44,38897,512,Salaried,20000,36,2,325,10,41436,1,1,2,2,5,Lost,81.6,Critical Risk,418372.0
CUST00310,31,46859,550,Business,128830,60,0,259,26,44190,1,2,4,2,8,Loyal,98.1,Critical Risk,1419164.0
CUST00311,57,50676,678,Business,215162,60,1,204,28,6226,1,2,4,1,7,At Risk,100.0,Critical Risk,264573.0
CUST00312,37,85195,618,Salaried,154800,60,0,40,10,62716,1,4,2,4,10,Champions,56.5,High Risk,2992332.0
CUST00313,42,33771,665,Salaried,239246,12,0,105,10,45729,1,3,2,3,8,Loyal,100.0,Critical Risk,1179582.0
CUST00314,54,49489,661,Salaried,235878,24,1,324,7,34233,1,1,1,2,4,Lost,100.0,Critical Risk,242622.0
CUST00315,57,68983,518,Salaried,165278,60,2,65,14,21361,1,4,2,1,7,At Risk,97.4,Critical Risk,1075416.0
CUST00316,43,42302,655,Salaried,328845,36,1,229,19,21649,1,2,3,1,6,At Risk,100.0,Critical Risk,565483.0
CUST00317,28,67301,690,Salaried,202062,12,0,64,27,71497,1,4,4,4,12,Champions,76.9,Critical Risk,7010974.0
CUST00318,42,54488,552,Salaried,198702,24,1,265,11,43963,1,2,2,2,6,At Risk,100.0,Critical Risk,585444.0
CUST00319,22,65898,564,Business,233236,60,1,198,2,64073,1,2,1,4,7,At Risk,100.0,Critical Risk,199460.0
CUST00320,42,64477,666,Salaried,254589,48,0,64,2,72162,1,4,1,4,9,Loyal,97.6,Critical Risk,524162.0
CUST00321,55,38378,588,Salaried,188058,60,0,45,20,49417,1,4,3,3,10,Champions,100.0,Critical Risk,4426308.0
CUST00322,43,53257,669,Business,105540,60,0,202,1,65350,0,2,1,4,7,At Risk,69.4,High Risk,100012.0
CUST00323,24,23157,686,Salaried,141155,60,0,335,10,75837,1,1,2,4,7,At Risk,100.0,Critical Risk,745101.0
CUST00324,33,93305,644,Self-Employed,231091,60,1,66,11,5000,1,4,2,1,7,At Risk,79.9,Critical Risk,195854.0
CUST00325,33,41962,603,Salaried,297736,36,0,64,6,29369,1,4,1,1,6,At Risk,100.0,Critical Risk,639981.0
CUST00326,58,41969,759,Self-Employed,114315,12,1,75,5,54516,1,4,1,3,8,Loyal,77.3,Critical Risk,892302.0
CUST00327,30,53343,827,Self-Employed,201887,36,2,168,21,23748,0,3,3,1,7,At Risk,100.0,Critical Risk,890115.0
CUST00328,67,64837,584,Self-Employed,163818,12,1,98,22,99307,1,3,3,4,10,Champions,87.9,Critical Risk,5928886.0
CUST00329,65,51320,619,Business,184159,24,1,79,29,69552,1,4,4,4,12,Champions,100.0,Critical Risk,6374095.0
CUST00330,29,53695,716,Salaried,152705,12,0,190,5,54012,1,2,1,3,6,At Risk,82.2,Critical Risk,435196.0
CUST00331,29,65771,807,Self-Employed,20000,36,3,315,12,69613,1,1,2,4,7,At Risk,65.1,High Risk,867439.0
CUST00332,43,58206,522,Salaried,359242,60,2,120,6,51022,1,3,1,3,7,At Risk,100.0,Critical Risk,713982.0
CUST00333,41,45442,517,Business,145125,24,2,111,18,52050,1,3,3,3,9,Loyal,100.0,Critical Risk,2318431.0
CUST00334,61,52306,735,Salaried,155987,48,2,328,29,61194,1,1,4,4,9,Loyal,100.0,Critical Risk,1777060.0
CUST00335,44,48490,544,Self-Employed,135110,48,0,200,4,61439,1,2,1,4,7,At Risk,94.4,Critical Risk,379285.0
CUST00336,67,78761,603,Salaried,108558,48,2,80,27,36394,1,4,4,2,10,Champions,72.1,High Risk,3078651.0
CUST00337,57,57403,596,Salaried,265109,60,0,55,19,37593,1,4,3,2,9,Loyal,100.0,Critical Risk,2849262.0
CUST00338,39,32613,709,Salaried,245056,12,1,318,27,75864,1,1,4,4,9,Loyal,100.0,Critical Risk,2108998.0
CUST00339,55,55916,633,Self-Employed,145979,12,1,65,6,66460,1,4,1,4,9,Loyal,83.3,Critical Risk,1433965.0
CUST00340,30,51834,807,Self-Employed,177681,48,0,282,28,55315,0,1,4,3,8,Loyal,94.9,Critical Risk,1774943.0
CUST00341,37,53846,763,Salaried,202265,12,2,200,27,24884,1,2,4,1,7,At Risk,100.0,Critical Risk,1036921.0
CUST00342,32,56930,754,Salaried,112916,60,2,236,15,33695,0,2,2,2,6,At Risk,86.0,Critical Risk,676991.0
CUST00343,40,19474,835,Salaried,255682,48,0,13,7,99346,0,4,1,4,9,Loyal,100.0,Critical Risk,5127859.0
CUST00344,49,62409,680,Salaried,201436,24,0,124,2,38281,1,3,1,2,6,At Risk,87.1,Critical Risk,174113.0
CUST00345,39,82761,629,Salaried,208178,24,2,261,29,5487,1,2,4,1,7,At Risk,100.0,Critical Risk,195227.0
CUST00346,48,75526,660,Self-Employed,268016,48,2,140,6,51695,1,3,1,3,7,At Risk,100.0,Critical Risk,641428.0
CUST00347,61,76717,775,Salaried,239044,12,0,332,5,45853,0,1,1,3,5,Lost,95.1,Critical Risk,227087.0
CUST00348,22,64836,504,Salaried,279482,48,2,57,12,52994,1,4,2,3,9,Loyal,100.0,Critical Risk,2482500.0
CUST00349,30,99102,702,Salaried,303574,48,0,155,21,21630,1,3,3,1,7,At Risk,84.8,Critical Risk,865765.0
CUST00350,35,76313,749,Business,69792,12,1,19,4,41613,0,4,1,2,7,At Risk,37.2,Medium Risk,1094684.0
CUST00351,46,52261,770,Freelance,270141,12,2,119,11,49505,1,3,2,3,8,Loyal,100.0,Critical Risk,1278216.0
CUST00352,34,63789,552,Business,291068,48,2,277,23,41187,1,1,4,2,7,At Risk,100.0,Critical Risk,1102918.0
CUST00353,56,57822,625,Salaried,43748,36,1,35,13,46799,1,4,2,3,9,Loyal,44.4,Medium Risk,3105752.0
CUST00354,25,66799,850,Salaried,276230,12,0,123,11,22802,1,3,2,1,6,At Risk,92.8,Critical Risk,573981.0
CUST00355,54,65566,707,Business,200207,36,1,208,16,60623,1,2,3,4,9,Loyal,98.6,Critical Risk,1448009.0
CUST00356,48,63582,756,Salaried,179216,24,1,255,16,43948,1,2,3,2,7,At Risk,94.2,Critical Risk,880468.0
CUST00357,39,85143,674,Self-Employed,197511,60,1,235,20,40201,1,2,3,2,7,At Risk,88.5,Critical Risk,1080911.0
CUST00358,33,48436,686,Salaried,181892,48,2,4,23,49789,1,4,4,3,11,Champions,100.0,Critical Risk,10320461.0
CUST00359,23,54250,703,Self-Employed,153548,60,1,95,15,61476,0,3,2,4,9,Loyal,85.1,Critical Risk,2559552.0
CUST00360,59,72698,633,Salaried,295945,24,1,243,16,57451,1,2,3,3,8,Loyal,100.0,Critical Risk,1200407.0
CUST00361,59,62206,660,Self-Employed,103672,48,2,254,14,30288,1,2,2,1,5,Lost,88.0,Critical Risk,532777.0
CUST00362,31,54419,653,Salaried,294530,48,1,341,5,62811,1,1,1,4,6,At Risk,100.0,Critical Risk,303656.0
CUST00363,49,56953,580,Salaried,69376,12,0,220,29,14595,1,2,4,1,7,At Risk,62.1,High Risk,602293.0
CUST00364,41,75049,689,Freelance,275272,12,0,33,12,53394,1,4,2,3,9,Loyal,87.8,Critical Risk,3364974.0
CUST00365,65,93985,562,Salaried,158103,36,1,287,21,75429,1,1,3,4,8,Loyal,88.2,Critical Risk,1787213.0
CUST00366,42,41919,696,Salaried,122921,36,2,65,16,48871,1,4,3,3,10,Champions,95.2,Critical Risk,2811888.0
CUST00367,24,55834,779,Salaried,83524,48,1,155,10,50852,0,3,2,3,8,Loyal,57.8,High Risk,969242.0
CUST00368,30,44451,708,Freelance,146312,48,0,171,6,74408,0,3,1,4,8,Loyal,90.2,Critical Risk,785318.0
CUST00369,42,52554,650,Salaried,176567,12,1,24,28,31832,1,4,4,2,10,Champions,93.7,Critical Risk,5377240.0
CUST00370,32,51079,558,Salaried,177410,12,1,199,17,60067,1,2,3,4,9,Loyal,100.0,Critical Risk,1582657.0
CUST00371,54,72823,582,Salaried,210590,24,2,294,11,54654,1,1,2,3,6,At Risk,100.0,Critical Risk,663951.0
CUST00372,67,68622,725,Salaried,246127,12,0,25,3,76139,1,4,1,4,9,Loyal,82.9,Critical Risk,1355646.0
CUST00373,24,38895,679,Business,302442,60,1,117,6,33788,1,3,1,2,6,At Risk,100.0,Critical Risk,482057.0
CUST00374,44,50039,768,Self-Employed,170891,60,0,161,29,48259,0,3,4,3,10,Champions,87.5,Critical Risk,2586438.0
CUST00375,25,46227,710,Salaried,273215,48,0,61,22,35032,1,4,3,2,9,Loyal,100.0,Critical Risk,2885200.0
CUST00376,63,53333,689,Self-Employed,155648,60,1,95,10,22458,1,3,2,1,6,At Risk,87.9,Critical Risk,623359.0
CUST00377,50,75879,595,Freelance,173658,36,0,100,4,8258,1,3,1,1,5,Lost,72.5,High Risk,88327.0
CUST00378,37,56796,649,Salaried,143021,24,1,152,11,17550,1,3,2,1,6,At Risk,87.5,Critical Risk,373810.0
CUST00379,67,63075,625,Salaried,310452,60,0,12,12,27110,1,4,2,1,7,At Risk,100.0,Critical Risk,2448285.0
CUST00380,60,52371,726,Salaried,263764,48,0,319,13,38950,1,1,2,2,5,Lost,100.0,Critical Risk,519881.0
CUST00381,31,45332,722,Self-Employed,20000,24,1,125,11,43781,0,3,2,2,7,At Risk,38.4,Medium Risk,1088425.0
CUST00382,63,49139,699,Salaried,193637,36,3,301,19,50924,1,1,3,3,7,At Risk,100.0,Critical Risk,1046394.0
CUST00383,63,41357,794,Business,234693,60,2,54,18,53926,1,4,3,3,10,Champions,100.0,Critical Risk,3914849.0
CUST00384,58,34549,654,Salaried,165866,36,2,248,17,5000,1,2,3,1,6,At Risk,100.0,Critical Risk,109051.0
CUST00385,62,80246,796,Business,110220,60,2,200,4,94057,1,2,1,4,7,At Risk,67.8,High Risk,580648.0
CUST00386,34,59302,714,Self-Employed,202299,24,0,68,21,51280,0,4,3,3,10,Champions,83.7,Critical Risk,3761351.0
CUST00387,56,67108,738,Self-Employed,78957,36,2,174,8,30618,1,3,1,1,5,Lost,66.0,High Risk,424725.0
CUST00388,58,60811,700,Self-Employed,128003,48,3,216,20,56804,1,2,3,3,8,Loyal,100.0,Critical Risk,1642254.0
CUST00389,44,67834,582,Self-Employed,215541,24,0,154,1,82086,1,3,1,4,8,Loyal,95.7,Critical Risk,157278.0
CUST00390,27,49340,637,Business,192400,36,1,3,22,39814,1,4,3,2,9,Loyal,100.0,Critical Risk,8093833.0
CUST00391,37,46522,630,Self-Employed,222179,12,2,85,15,61528,1,4,2,4,10,Champions,100.0,Critical Risk,2772558.0
CUST00392,25,33025,571,Freelance,189925,48,1,135,11,35949,1,3,2,2,7,At Risk,100.0,Critical Risk,841605.0
CUST00393,59,61250,716,Business,130233,36,0,52,20,19563,0,4,3,1,8,Loyal,56.5,High Risk,1613671.0
CUST00394,44,41352,762,Freelance,181392,12,2,189,23,55146,1,2,4,3,9,Loyal,100.0,Critical Risk,2052996.0
CUST00395,36,49144,695,Self-Employed,224960,48,2,214,8,64984,1,2,1,4,7,At Risk,100.0,Critical Risk,757498.0
CUST00396,58,47824,694,Business,219350,24,0,187,9,54157,1,2,2,3,7,At Risk,100.0,Critical Risk,795999.0
CUST00397,41,70517,680,Salaried,185647,24,1,81,27,70444,1,4,4,4,12,Champions,81.7,Critical Risk,5908303.0
CUST00398,66,47235,719,Business,78862,24,0,292,1,43286,0,1,1,2,4,Lost,66.9,High Risk,48096.0
CUST00399,59,92934,811,Self-Employed,276162,48,1,168,20,45614,1,3,3,3,9,Loyal,86.1,Critical Risk,1628275.0
CUST00400,45,56122,792,Salaried,125985,36,1,302,5,58025,0,1,1,3,5,Lost,83.9,Critical Risk,312838.0
CUST00401,27,94481,684,Salaried,197563,48,1,48,19,55157,1,4,3,3,10,Champions,67.8,High Risk,4526790.0
CUST00402,46,64059,701,Freelance,359506,12,1,236,14,37144,1,2,2,2,6,At Risk,100.0,Critical Risk,696535.0
CUST00403,33,56760,579,Self-Employed,165091,12,0,184,11,60607,1,2,2,4,8,Loyal,93.0,Critical Risk,1103570.0
CUST00404,48,53239,714,Salaried,147592,12,1,319,1,22711,1,1,1,1,3,Lost,100.0,Critical Risk,23318.0
CUST00405,56,48446,706,Salaried,160122,12,1,231,7,33317,1,2,1,2,5,Lost,100.0,Critical Risk,318224.0
CUST00406,38,33934,652,Salaried,184833,48,2,43,27,37027,1,4,4,2,10,Champions,100.0,Critical Risk,4589951.0
CUST00407,63,58617,807,Salaried,241841,60,1,145,5,31052,0,3,1,1,5,Lost,100.0,Critical Risk,312231.0
CUST00408,41,77914,601,Salaried,148251,36,0,10,1,76320,1,4,1,4,9,Loyal,57.0,High Risk,599071.0
CUST00409,56,92917,568,Self-Employed,168770,60,0,127,8,57014,1,3,1,3,7,At Risk,67.3,High Risk,1018232.0
CUST00410,32,32542,626,Salaried,307805,60,3,180,17,69775,1,2,3,4,9,Loyal,100.0,Critical Risk,1999787.0
CUST00411,26,41349,605,Business,120382,60,3,256,26,39890,1,2,4,2,8,Loyal,100.0,Critical Risk,1294209.0
CUST00412,25,78582,686,Self-Employed,163792,36,0,111,29,40365,0,3,4,2,9,Loyal,62.7,High Risk,2896702.0
CUST00413,26,72457,557,Salaried,274456,36,3,279,11,5000,1,1,2,1,4,Lost,100.0,Critical Risk,63629.0
CUST00414,62,58508,526,Self-Employed,230460,24,3,327,23,15627,1,1,4,1,6,At Risk,100.0,Critical Risk,360904.0
CUST00415,29,54933,623,Business,92997,36,3,59,6,69530,1,4,1,4,9,Loyal,85.2,Critical Risk,1594458.0
CUST00416,64,55657,686,Freelance,381447,48,0,193,18,72116,1,2,3,4,9,Loyal,100.0,Critical Risk,2064497.0
CUST00417,24,45323,652,Self-Employed,129748,12,0,300,8,36886,1,1,1,2,4,Lost,96.3,Critical Risk,320081.0
CUST00418,61,39893,775,Self-Employed,254996,24,1,171,2,65820,1,3,1,4,8,Loyal,100.0,Critical Risk,231560.0
CUST00419,32,59609,656,Freelance,159493,48,1,307,21,55215,1,1,3,3,7,At Risk,100.0,Critical Risk,1232090.0
CUST00420,30,23961,846,Self-Employed,273851,36,0,76,3,42635,0,4,1,2,7,At Risk,100.0,Critical Risk,414981.0
CUST00421,51,50994,658,Freelance,216030,60,0,41,19,65029,1,4,3,4,11,Champions,100.0,Critical Risk,5819047.0
CUST00422,26,58498,622,Salaried,189443,48,1,25,24,76622,1,4,4,4,12,Champions,93.4,Critical Risk,10913963.0
CUST00423,22,68718,733,Salaried,194546,48,2,363,6,18158,1,1,1,1,3,Lost,100.0,Critical Risk,99539.0
CUST00424,45,39662,732,Salaried,247263,36,1,61,12,31141,1,4,2,2,8,Loyal,100.0,Critical Risk,1398950.0
CUST00425,42,71781,675,Business,114988,60,0,20,16,56828,0,4,3,3,10,Champions,46.4,Medium Risk,5873903.0
CUST00426,51,15000,691,Freelance,232110,60,0,17,21,53108,1,4,3,3,10,Champions,100.0,Critical Risk,7608838.0
CUST00427,53,45520,654,Salaried,91528,60,0,336,22,63415,1,1,3,4,8,Loyal,82.1,Critical Risk,1367040.0
CUST00428,64,42337,627,Salaried,25291,24,1,349,25,62588,1,1,4,4,9,Loyal,66.9,High Risk,1481493.0
CUST00429,44,27386,647,Self-Employed,132297,36,1,117,12,49024,1,3,2,3,8,Loyal,100.0,Critical Risk,1398861.0
CUST00430,52,56316,658,Salaried,301886,48,0,183,24,51572,1,2,4,3,9,Loyal,100.0,Critical Risk,2058181.0
CUST00431,22,37946,688,Salaried,101839,24,1,353,24,28301,1,1,4,1,6,At Risk,100.0,Critical Risk,636500.0
CUST00432,56,56637,588,Business,172269,12,1,334,4,34254,1,1,1,2,4,Lost,100.0,Critical Risk,134982.0
